difficulty	episode	section_id	box	item	drop_rate
ultimate	4	Greenill	Desert 2	Photon Crystal	0.0006103515625
ultimate	4	Skyly	Desert 2	Thirteen	0.0005493177473577816
ultimate	4	Skyly	Desert 2	Photon Crystal	0.0006103515625
ultimate	4	Bluefull	Desert 2	Red Coat	0.0005493177473577816
ultimate	4	Bluefull	Desert 2	Photon Crystal	0.0006103515625
ultimate	4	Purplenum	Desert 2	Thirteen	0.0005493177473577816
ultimate	4	Purplenum	Desert 2	Photon Crystal	0.0006103515625
ultimate	4	Pinkal	Desert 2	Red Coat	0.0005493177473577816
ultimate	4	Pinkal	Desert 2	Photon Crystal	0.0006103515625
ultimate	4	Redria	Desert 2	Thirteen	0.0005493177473577816
ultimate	4	Redria	Desert 2	Photon Crystal	0.0006103515625
ultimate	4	Oran	Desert 2	Red Coat	0.0005493177473577816
ultimate	4	Oran	Desert 2	Photon Crystal	0.0006103515625
ultimate	4	Yellowboze	Desert 2	Thirteen	0.0005493177473577816
ultimate	4	Yellowboze	Desert 2	Photon Crystal	0.0006103515625
ultimate	4	Whitill	Desert 2	Red Coat	0.0005493177473577816
ultimate	4	Whitill	Desert 2	Photon Crystal	0.0006103515625
ultimate	4	Viridia	Desert 3	Thirteen	0.0005493177473577816
ultimate	4	Viridia	Desert 3	Photon Crystal	0.0006103515625
ultimate	4	Greenill	Desert 3	Red Coat	0.0005493177473577816
ultimate	4	Greenill	Desert 3	Photon Crystal	0.0006103515625
ultimate	4	Skyly	Desert 3	Thirteen	0.0005493177473577816
ultimate	4	Skyly	Desert 3	Photon Crystal	0.0006103515625
ultimate	4	Bluefull	Desert 3	Red Coat	0.0005493177473577816
ultimate	4	Bluefull	Desert 3	Photon Crystal	0.0006103515625
ultimate	4	Purplenum	Desert 3	Thirteen	0.0005493177473577816
ultimate	4	Purplenum	Desert 3	Photon Crystal	0.0006103515625
ultimate	4	Pinkal	Desert 3	Red Coat	0.0005493177473577816
ultimate	4	Pinkal	Desert 3	Photon Crystal	0.0006103515625
ultimate	4	Redria	Desert 3	Thirteen	0.0005493177473577816
ultimate	4	Redria	Desert 3	Photon Crystal	0.0006103515625
ultimate	4	Oran	Desert 3	Red Coat	0.0005493177473577816
ultimate	4	Oran	Desert 3	Photon Crystal	0.0006103515625
ultimate	4	Yellowboze	Desert 3	Thirteen	0.0005493177473577816
ultimate	4	Yellowboze	Desert 3	Photon Crystal	0.0006103515625
ultimate	4	Whitill	Desert 3	Red Coat	0.0005493177473577816
ultimate	4	Whitill	Desert 3	Photon Crystal	0.0006103515625
ultimate	4	Viridia	Boss	Thirteen	0.0005493177473577816
ultimate	4	Viridia	Boss	Photon Crystal	0.0006103515625
ultimate	4	Greenill	Boss	Red Coat	0.0005493177473577816
ultimate	4	Greenill	Boss	Photon Crystal	0.0006103515625
ultimate	4	Skyly	Boss	Thirteen	0.0005493177473577816
ultimate	4	Skyly	Boss	Photon Crystal	0.0006103515625
ultimate	4	Bluefull	Boss	Red Coat	0.0005493177473577816
ultimate	4	Bluefull	Boss	Photon Crystal	0.0006103515625
ultimate	4	Purplenum	Boss	Thirteen	0.0005493177473577816
ultimate	4	Purplenum	Boss	Photon Crystal	0.0006103515625
ultimate	4	Pinkal	Boss	Red Coat	0.0005493177473577816
ultimate	4	Pinkal	Boss	Photon Crystal	0.0006103515625
ultimate	4	Redria	Boss	Thirteen	0.0005493177473577816
ultimate	4	Redria	Boss	Photon Crystal	0.0006103515625
ultimate	4	Oran	Boss	Red Coat	0.0005493177473577816
ultimate	4	Oran	Boss	Photon Crystal	0.0006103515625
ultimate	4	Yellowboze	Boss	Thirteen	0.0005493177473577816
ultimate	4	Yellowboze	Boss	Photon Crystal	0.0006103515625
ultimate	4	Whitill	Boss	Red Coat	0.0005493177473577816
ultimate	4	Whitill	Boss	Photon Crystal	0.0006103515625
